id,name,url,length,description,directions,city,region,country,lat,lon,difficulty,features,rating,thumbnail
286090,Brookside-McCurdy South Side,https://www.singletracks.com/bike-trails/brookside-mccurdy-south-side/,7.0,"The bulk of the Brookside-McCurdy trail lies within the Lost Creek Wilderness, so you can't ride it.  However, this trailhead gives you over 3 miles of sweet singletrack before the wilderness boundary.  This isn't a very popular access point, so you get the trail all to yourself.  Due to the short length before hitting the wilderness boundary, I don't recommend making a trip just for this ride.  I had some leg left after riding from Kenosha Pass south to the wilderness boundary and back, so I deciced to hit this on the way back home--I'm glad I did.  The ride is unique, uninhabited, and the scenery is fantastic.  As you hug the steep mountain to your right, you look left across a broad valley with a ranch perfectly situated in the basin surrounded by stunning ridges and grow green with envy at the lucky folks who live there.  Some of the ride is wide and gravelly, but most is prime singletrack","Head west from Colorado Springs on US 24.  About a mile past Lake George, look for a right turn on a paved road (77).  Head north just over 15 miles on 77, past the entrance to Spruce Grove Campground and enter the Twin Eagles Campground.  Park at the end of the road, grab your bike, head across the bridge, and hook a left.",Lake George,Colorado,United States,39.15392,-105.47778,Beginner,,3.0,https://images.singletracks.com/blog/wp-content/uploads/2008/03/2508-1206152985-orig.jpg
286772,Mule Creek,https://www.singletracks.com/bike-trails/mule-creek/,11.0,This trail travels all around the mule creek area and follows the creek up.  There are several fun stream crossings and lots of fast singletrack coming back.  The only negative is some overgrowth near the beginning for a quarter mile.  Not technical but still a blast with some loose steep spots but ultimatley a gradual climb which makes for a quick cruiser back to your car.  A great trail!,From Colorado Springs head NW on Highway 24 to Woodland Park then turn right onto highway 67 for four miles then left at the Red Rocks Campground on a dirt road for a half mile then before you get to the camp there is a lot on the left.  The trail starts here but is hard to spot from the road.,Woodland Park,Colorado,United States,39.04584,-105.08887,Intermediate,,3.56,https://images.singletracks.com/blog/wp-content/uploads/2012/09/IMG_3510-0-orig.jpg
274688,Moose Meadow,https://www.singletracks.com/bike-trails/moose-meadow/,2.0,"Short, varied terrain with medium to hard problems and a fun rock garden with a couple different lines.  It connects with the Limberpine trail and the Homestead Meadows OHV trail.  This is a phenomenal trail with great views and fun terrain.","Hermit park, at the parking loop.  Go through gate, down the cabins road.  Follow Signage",Estes Park,Colorado,United States,40.33463,-105.46405,,,0.0,https://images.singletracks.com/blog/wp-content/uploads/2018/07/IMG_20180707_150053918_HDR-orig-scaled.jpg
284680,Lizard Rock,https://www.singletracks.com/bike-trails/lizard-rock/,3.0,"Out-and-back climb through aspen groves and rock formations to 9000 ft. rock outcropping offering views of the Tarryall Creek valley, Lost Creek Wilderness, and southern peaks of the 10-Mile Range near Breckenridge.<br />
<br />
As with Brookside-McCurdy:<br />
DO: Come to this area for its beauty.<br />
DO: Bring your bike.<br />
DO NOT: Make a special trip b/c of the riding.<br />
<br />
Lizard Rock and Brookside-McCurdy are short but fun and beautiful trails open to bikes before heading into the off-limits-to-MTBs Lost Creek Wilderness.  The area has some great campgrounds and the Tarryall Creek, which is excellent for tubing and fishing.  Lost Creek has some awesome hiking trails and excellent rock climbing.<br />
<br />
Lizard Rock climbs out of the Spruce CG.  The climb is fairly easy and straightforward with very few technical sections, which are all rideable.  It takes you up to Lizard Rock which offers fabulous 360 degree views.  The return downhill is fast and open. <br />
<br />
Due to its proximity to the Spruce CG PLEASE BE AWARE OF HIKERS AND EQUESTRIANS AT ALL TIMES and yield the trail appropriately.  The trail can get pretty fast if you want it, but on a weekend there'll definitely be families hiking it, so be prepared and be cool.  <br />
<br />
Since this trail is kind of short you can pair it with Brookside-McCurdy to get a decent couple of hours in.<br />
<br />
Good trail to intro novice riders to.","From North: Take US285 to Jefferson, CO, head southeast on CO-77 27.4 miles to Spruce Grove Campground.  Trail begins from southern end of CG with a bridge over Tarryall Creek.  ",Lake George,Colorado,United States,39.13702,-105.46024,Beginner,,2.0,
274738,Kruger Rock / Limber Pine Loop,https://www.singletracks.com/bike-trails/kruger-rock-limber-pine-loop/,6.0,Loops with successively larger climbs.,Park at the Kruger Rock Trail parking area. See map.,Estes Park,Colorado,United States,40.34092,-105.47420,Advanced,,4.67,https://images.singletracks.com/blog/wp-content/uploads/2017/10/IMG_8660-orig.jpg
283053,Pole Hill,https://www.singletracks.com/bike-trails/pole-hill/,6.0,"Pole Hill is made up of several loops.  It definitely helped that we had a GPS device while we were riding.<br />
It is a 4x4 trail but there are plenty of technical sections due to the many rock outcroppings in the area.<br />
The first part of the trail is a rocky uphill climb.  There are a couple of loops on the southeast and northwest areas of the trail with a connecting trail between them.<br />
The trail can get pretty rocky (and steep at times) but also has some epic views and fun downhill sections.  This trail has it all!<br />
There were a few water crossings because of some recent rains but nothing too difficult.  We had a great time on this trail even though its not a true singletrack trail!<br />
<br />
<br />
<br />
<br />
<br />
<br />
","Take Hwy 36 north from Lyons, CO to the top of the hill before descending into Estes Park, CO.<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
Turn right on Pole Hill, then drive through a mountain subdivision until you get to the trailhead.<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
",Estes Park,Colorado,United States,40.35645,-105.45425,Intermediate,,4.6,https://images.singletracks.com/blog/wp-content/uploads/2015/07/mobile-1436019574-orig.jpg
286704,Round Mountain Summit Adventure Trail,https://www.singletracks.com/bike-trails/round-mountain-summit-adventure-trail/,9.0,"The trail head is shared with the Foothills Nature Trail.  After going about .2 miles the trail will branch to your left (south) and head up a loose 4x4 road for a hundred yards.  The trail then turns into (for me) a hike 'n bike trail.  Generally hike up and bike down.  Going up was interesting, as you're on the side of a steep mountain for the first mile or so, and you get the ""I hope I don't screw up, as it's a long tumble down"" feeling.  Going down I didn't even notice the edge.  The terrain is varied and generally technical and is an interesting ride.  Coming down, there are half a dozen places I had to walk, and I generally don't walk down hill.  The total accent is 3200ft, so be prepared to burn your brakes coming down.  I'd recommend bringing hiking shoes in addition to your cleats, and switching out at the top.  The top of the summit is marked by a large cairn (either that or I couldn't find the trail again).","From Loveland, head west on 34. Once you enter they canyon and pass under the huge water pipe, go for 3.8 miles and the Round Mountain trail head is on the south side of the road.",Loveland,Colorado,United States,40.42018,-105.28525,Expert,,4.0,https://images.singletracks.com/blog/wp-content/uploads/2009/11/Round-Mountain-006-0-orig.jpg
288884,Lovell Gulch,https://www.singletracks.com/bike-trails/lovell-gulch/,5.0,"Loop is relatively short, but you will spend the majority of your time climbing steadily from 8500 ft to just over 9200 ft.  The trail is very well marked, when you get to the sign where the loop starts (< 1 mile in), keep right to avoid some super steep uphill.  The trail is mostly singletrack (not too technical with the exception of some rooty parts) until you get to the top.  Here, take a left at the gate where the trail changes to doubletrack.  Be prepared for some screaming downhill that can be rocky or have loose gravel in sections.  Before you know it, you'll be crossing the creek and back where the loop started.  Be sure to stop and smell the wildflowers along the way!  
<br><br>
You can also go <a href=""http://www.tripleblaze.com/camp/php/info.php?id=911"" class=""toplink2"">camping nearby</a> at Meadow Ridge.","From Colorado Springs, take I-25 and Hwy 24 West towards Woodland Park.  Once in Woodland Park, turn right at the McDonalds onto Baldwin Rd.  Head straight through several stop signs for about 2 miles.  There will be a sign to turn left into the parking lot for the Lovell Gulch Trailhead, which is adjacent to an animal shelter.",Woodland Park,Colorado,United States,39.01302,-105.04443,Intermediate,Night riding allowed,4.08,https://images.singletracks.com/blog/wp-content/uploads/2016/08/mobile-1471183766-orig.jpg
288889,Falcon Trail,https://www.singletracks.com/bike-trails/falcon-trail-2/,12.0,Marked singletrack loop through the grounds around the US Air Force Academy. Some steep sections and several road crossings.," I-25 to Northgate of Air Force Academy Non-Military Entrance - Exit 156B. Once you go through security, take your first left onto Stadium Blvd, then a right onto Academy Dr. -- Parking lot at the top of the hill on the right side of the road (near the stadium).",Colorado Springs,Colorado,United States,38.97395,-104.87754,Intermediate,,4.38,https://images.singletracks.com/blog/wp-content/uploads/2011/03/new_stuff-0-orig.jpg
279427,Snow Mountain Ranch -- YMCA of the Rockies,https://www.singletracks.com/bike-trails/snow-mountian-ranch-ymca-of-the-rockies/,20.0,"This is a network of 4x4 road, wide x-c ski trails, and genuine singletrack.  There are many possible routes over a large area starting at about 8,700 feet in altitude.  This is private property, so the trails are open only to guests of the YMCA and participants in events taking place there.","Snow Mountain Ranch is located on the West side of Highway 40, 8 miles south of Granby or 14 miles north of Winter Park.",Granby,Colorado,United States,39.99227,-105.92257,Beginner,Fat biking allowed in winter,3.0,
284486,Cathedral Pines,https://www.singletracks.com/bike-trails/black-forest-cathedral-pines/,9.0,"Cathedral Pines is the most interesting and challenging of the trails in Black Forest.  It's a series of rectangular trails that also connects to the Black Forest Regional Park on the south boundary.  The parking area is near the NE corner and is near the high point for the trails, so it's mostly downhill at first with going uphill to get back.  The outer ""square"" loop, Pikes Peak Trail, runs along the perimeter and is a 4.6 mile loop.  There are also east-west trails that split the Pike ""square"" in half, and others that connect this to the northernmost leg of Pikes Peak trail.<br />
Intersections are usually marked with the trail names, but there's no map for reference and some portions seem to dead end at road intersections.  But these trails actually pick up tens of yards across and down the road with no signs to point you in the right direction.<br />
Lots of rollercoaster hills, with the northernmost leg of Pike heading east being the hardest. IMO CCW is easier (steeper descent; more gradual incline) and more fun, than CW.  Sandy and loose in many sections.  The trails are rarely less than about 3' wide, and many times are wider.  Most sections are off limits to horses.  All are off limits to motorized vehicles.  I can ride for an hour and not come across another biker or a hiker.<br />
<br />
Excellent views of Pikes Peak.  90% is in trees.  Some meadows and next to ponds.  Some trails also come within about 20 yards or so of the homes.   Elk and mule deer can be seen on occasion.  Western bluebirds, magpie, nuthatches, and flickers are common.<br />
The connection on the southernmost leg of Pike Peak trail connects with the Black Forest Regional Park trails, but the intersections aren't marked.","From Colo Sprgs & south, take I-25N to the Interquest exit, head east and stay on Hwy 83.  Turn right on Shoup Rd, and go past the BF Regional Park to Holmes Rd.  Turn left and head north to Vessey Rd.  Turn left and the parking area will be about 20 yards on the opposite side of the blvd.<br />
From Castle Rock & north, take I-25S to the Monument (Hwy 105) exit, head east on Hwy 105.  Turn right (south) on Hwy 83 and continue to Hodgen Rd (Cty Hwy 50).  Turn left (east) and continue to Black Forest Rd, turn right.  Turn right on Vessey Rd and continue to the stop sign.  Parking area will be about 20yds further on the opposite side of the blvd.",Black Forest,Colorado,United States,39.03753,-104.72013,Beginner,,2.33,https://images.singletracks.com/blog/wp-content/uploads/2019/06/AEA3B165-0E39-402B-9A4F-D5A89A7A2791jpeg-orig-scaled.jpg
